names	logFC	AveExpr	t	P.Value	adj.P.Val	B
EFNA4	1.65008068599032	6.53246516483517	18.0124909556145	8.34659797561527e-32	2.02383489058218e-29	61.9653900546179
LHFPL3-AS2	-1.53896120289857	5.6361789010989	-17.9871979801392	9.22787552155245e-32	2.21469012517259e-29	61.8656421013785
LIMS2	-2.14033101932369	7.26110131868132	-17.9523429896608	1.05981697733714e-31	2.5178682128252e-29	61.7280506373358
PPP1R14A	-2.68196563768118	6.83446043956044	-17.8555290274137	1.55809152703878e-31	3.66463127159522e-29	61.345059491704
RAMP2	-1.96156190821258	7.09445901098901	-17.8461290483699	1.61759510185647e-31	3.76691453422418e-29	61.3078098289975
PBK	3.49613753140094	5.67946186813187	17.8406363560555	1.653419702045e-31	3.81259131295081e-29	61.2860384912446
MAMDC2	-4.05329245893721	6.65217604395604	-17.804720780711	1.90822229563345e-31	4.35741634886395e-29	61.1435850788385
AURKA	2.724539410628	6.22114681318681	17.7712319676866	2.18138451252907e-31	4.92861295093221e-29	61.01060826315
RAP1A	-0.899325393719819	5.10764406593407	-17.7690749846284	2.20027363880902e-31	4.92861295093221e-29	61.0020384278435
SDPR	-3.29588884299519	7.57029807692308	-17.7071385529142	2.81906441072359e-31	6.25513159813386e-29	60.7557065978686
STARD13	-1.05358228743963	4.82712016483516	-17.6798365242276	3.14495733043858e-31	6.91302770204818e-29	60.6469655773017
PAFAH1B3	1.86102324637678	7.70068769230769	17.6764748454121	3.18762637123135e-31	6.94194187512605e-29	60.6335697648063
FOXM1	3.18600341062799	5.91737032967033	17.6577438786196	3.43628481208023e-31	7.41480906239696e-29	60.5589029802465
CDCA7	1.95985818357486	5.0032810989011	17.6547559450643	3.47772062527129e-31	7.43599900967098e-29	60.5469880924504
MIR29B2 /// MIR29C	-2.88301617391306	5.85192516483516	-17.5872010858679	4.56160829689719e-31	9.59194138643936e-29	60.2772958849759
MMP12	5.6259399033816	7.75326615384615	17.5853189727591	4.59625565561173e-31	9.59194138643936e-29	60.2697737312222
ARHGAP44	-1.2115522657005	5.39114620879121	-17.5834578406481	4.63077758023224e-31	9.59194138643936e-29	60.2623349838327
TPI1	1.27219589371976	11.2766769230769	17.5824727653668	4.6491552638354e-31	9.59194138643936e-29	60.2583975624874
GPIHBP1	-3.29124014009663	6.74407263736264	-17.5713834846878	4.86117992370119e-31	9.94216972221321e-29	60.2140642585136
ADAMTS8	-2.58025429468601	5.43544318681319	-17.564062874243	5.00646250971474e-31	1.01510343300423e-28	60.1847888839216
ACACB	-1.69503745169084	5.67293565934066	-17.5578499009341	5.13319156885611e-31	1.03190312563672e-28	60.1599375870034
AMICA1	-2.30605541062804	7.62949054945055	-17.5264136880739	5.82574190071198e-31	1.16119872461649e-28	60.0341197056284
LMO7	-1.46795374879228	4.98300989010989	-17.50302529489	6.40146084304654e-31	1.26522990780214e-28	59.9404293866489
RAMP3	-2.49405020289857	7.53358065934066	-17.4925422927824	6.67779741295483e-31	1.29498056239654e-28	59.8984132590472
CDCA3	2.44713829468596	5.94637340659341	17.4911791666633	6.71460250997613e-31	1.29498056239654e-28	59.8929487780884
KNTC1	1.5602318405797	5.20834395604396	17.4910846866715	6.71716108045823e-31	1.29498056239654e-28	59.8925700191603
GLIPR2	-2.36393832367152	7.75957505494505	-17.486018986728	6.85579139646108e-31	1.3109610865428e-28	59.8722605562168
PPP1R14B	1.48737796135262	8.66083516483516	17.4817714842487	6.97425072104908e-31	1.31520486230967e-28	59.8552288761726
FHL1	-3.26573181159423	7.94372384615385	-17.4812185794444	6.98982175972402e-31	1.31520486230967e-28	59.8530116619925
FOXF1	-2.68811014009664	7.53864153846154	-17.4573599470972	7.69619676432469e-31	1.43662339600728e-28	59.7572982415481
COL6A6	-1.86347250483093	4.94352510989011	-17.4417498374233	8.19687505125235e-31	1.51803544256264e-28	59.6946356976935
CAV1	-2.78073363526573	11.1676366483516	-17.4204042225342	8.93509588029492e-31	1.64182386800419e-28	59.6088987684624
MKI67	2.22270778260867	5.34943857142857	17.4184634534313	9.00545243076498e-31	1.64192435016738e-28	59.6011005548009
BDH2	-1.17163530676331	6.5866289010989	-17.4152017216043	9.12495631136979e-31	1.65091517264167e-28	59.5879934822958
CLIC5	-2.04165738647345	5.39746318681319	-17.4010657345169	9.66162480214965e-31	1.73466729272183e-28	59.5311730412048
CD302 /// LY75 /// LY75-CD302	-2.48088698550727	9.27318659340659	-17.346782755771	1.20353784341819e-30	2.14448561190877e-28	59.3127402524713
CYYR1	-2.48592764009664	7.43491368131868	-17.3423237248127	1.22547448906723e-30	2.16715488592941e-28	59.294780400069
KIAA0101	2.43973271256036	6.8039867032967	17.3147147354764	1.37056461621016e-30	2.40564774427336e-28	59.1835213131988
NUF2	2.82540652657003	5.16247725274725	17.3037863765176	1.43267055615072e-30	2.49603048004926e-28	59.1394549245984
LDB2	-1.38459245652176	5.84739912087912	-17.2853746809678	1.54378739956676e-30	2.66984409101546e-28	59.0651786859307
FRY	-1.64284955072465	5.13596291208791	-17.2523630621768	1.76522517981111e-30	3.03051797293118e-28	58.9318941858616
LINC00511 /// LINC00673	1.75599620531399	5.17121098901099	17.1990043888501	2.19290217701026e-30	3.73746805820879e-28	58.7161612134472
MYBL2	1.88989432367148	6.43914230769231	17.183910047621	2.33185092501468e-30	3.94569307599607e-28	58.6550670498771
FMO2	-3.65413929951694	8.89393543956044	-17.1628478807917	2.54069345577289e-30	4.26836500569846e-28	58.5697690469655
TMEM88	-1.60607033816427	6.50647582417582	-17.1419521116898	2.76651838009985e-30	4.61478810637932e-28	58.4850883441427
ACOXL	-0.916766340579723	4.46654131868132	-17.1265521394766	2.94580347607117e-30	4.87924632092915e-28	58.4226434373219
FGFR4	-1.20164778985509	5.28681197802198	-17.1104619763925	3.14564785641009e-30	5.17382080998358e-28	58.3573671860296
CRBN	-1.30347873188409	8.50375532967033	-17.0851694001671	3.48777770028496e-30	5.69670357713211e-28	58.2546900458708
SPAG5	2.48366363285022	7.07686120879121	17.0438232140981	4.12974423721957e-30	6.69872996271754e-28	58.0866641181192
CDCA8	2.27715481159418	5.92067791208791	17.0315502906807	4.34231394866219e-30	6.99528932003662e-28	58.0367459268418
RACGAP1	2.04962710144925	7.83871857142857	16.9839320516734	5.27685284793704e-30	8.44296455669926e-28	57.842881947893
STX12	-1.20693541787443	9.008265	-16.977234974639	5.42363921209672e-30	8.61918880192668e-28	57.8155932174554
FCN3	-4.33921638164254	8.33174351648352	-16.9224620089184	6.78951307481449e-30	1.06828188266472e-27	57.5921909650668
FGR	-2.61542360386475	7.88050351648352	-16.92161982564	6.81302221087192e-30	1.06828188266472e-27	57.588752928131
GPX3	-3.03414295893723	10.9938385164835	-16.9053926148504	7.28235985146136e-30	1.13431194507531e-27	57.522490829277
RAI2	-2.36622084541065	6.71297725274725	-16.8788680617987	8.12073588262924e-30	1.25657702604895e-27	57.4141073037162
SHMT2	2.10343121739128	8.02985692307692	16.8529882768546	9.03245229550139e-30	1.38851815679865e-27	57.3082707041289
SEPP1	-1.45960422222225	8.48031730769231	-16.8344104850211	9.74990732156601e-30	1.48907675456645e-27	57.2322425352777
MMP28	-2.10595259420292	6.23784186813187	-16.8301459567894	9.92254405672795e-30	1.50566604009188e-27	57.2147839847349
TMPRSS4	4.04593208695649	7.19835043956044	16.7981049369277	1.1322080061257e-29	1.70702130154336e-27	57.08353602307
KPNA2	1.74544297342991	9.73814005494505	16.788982421129	1.17557835057311e-29	1.76112119780124e-27	57.0461436459444
TRIP13	3.10372163285021	6.76254912087912	16.7640107684313	1.30305734124487e-29	1.93974105481514e-27	56.9437319952965
GPR146	-2.01537319806764	5.05650703296703	-16.7525000908313	1.36642272582356e-29	2.0116529834761e-27	56.8964982005553
ALDOA	0.995778599033784	12.1891450549451	16.7521369704576	1.36847141733068e-29	2.0116529834761e-27	56.8950078656924
DAPK2	-1.70602092753625	6.57296346153846	-16.7450279633253	1.40920903005175e-29	2.05867058303212e-27	56.8658273241928
ST6GALNAC6	-1.14096676328505	6.20159868131868	-16.6651350560124	1.96037537432419e-29	2.84617461753735e-27	56.5374389103424
ABCA3	-2.58202002415461	8.41022417582418	-16.6351515757917	2.21939212453895e-29	3.20246029258627e-27	56.413982898659
MIR22 /// MIR22HG	-2.56202326570051	8.84627153846154	-16.6250932018403	2.31379522144978e-29	3.31832095173774e-27	56.3725418040521
SLC46A2	-2.73110333816426	5.88202582417582	-16.6136525927588	2.42609980954851e-29	3.45829500124732e-27	56.3253899011283
FAM64A	1.62624038164249	5.58965802197802	16.547841626888	3.18753536140852e-29	4.51631516267038e-27	56.0538242369818
ESAM	-2.25225074396137	7.79582384615385	-16.5319373365711	3.40517597951977e-29	4.79579275678473e-27	55.9881118652042
GARS	1.22803758937195	10.0006071428571	16.5253657863916	3.49941873165675e-29	4.89918622431945e-27	55.9609503777036
ALDH18A1	1.53053923913041	7.97000917582418	16.4973845440535	3.93102864734171e-29	5.47087537192172e-27	55.8452359193683
RILPL2	-1.27798253623192	9.56168351648352	-16.4472912061664	4.84217153588322e-29	6.69928673670432e-27	55.6378253287964
ARHGAP31	-1.24594335265702	5.5673017032967	-16.4381056967687	5.03102222126337e-29	6.91986214293067e-27	55.5997576487285
RMI2	2.70034156521737	6.70340582417582	16.4310283978948	5.18157570304601e-29	7.08550351951408e-27	55.570419616869
RFC4	2.64748721256035	8.15919846153846	16.3979091957959	5.94873016914237e-29	8.07355218522436e-27	55.4330420751805
LRRFIP1	-2.29747891787442	7.26932725274725	-16.396941836837	5.97278095335476e-29	8.07355218522436e-27	55.4290273629794
CFD	-3.0320071835749	9.74713747252747	-16.3892648945864	6.16715381931519e-29	8.28865473315962e-27	55.3971623893055
ICAM2	-2.09784386231887	8.70765412087912	-16.3833098504597	6.32230846893569e-29	8.44890313575951e-27	55.3724393101495
TYMS	2.36996739130432	6.60927549450549	16.3731434160103	6.59633047616877e-29	8.76529337850223e-27	55.3302215341871
FAM83D	3.67364015458934	7.4621478021978	16.36084316915	6.94391368472193e-29	9.17532864408201e-27	55.2791248734255
DSP	3.80446479710141	9.52628538461538	16.3403819998054	7.56347773025417e-29	9.93815621316079e-27	55.1940834159586
HHIP	-2.86488377053142	5.60628043956044	-16.3376720469796	7.64960850336205e-29	9.99548844439308e-27	55.1828161486118
PTTG1	2.48634061835746	8.77180307692308	16.3208310020682	8.20746967380533e-29	1.0665176062315e-26	55.1127742344853
FGD5	-1.67248347826088	6.58047379120879	-16.312577376699	8.49565944410683e-29	1.09211988803439e-26	55.0784340027504
NCAPG	2.3775948695652	5.23087214285714	16.3125294765258	8.49736137373692e-29	1.09211988803439e-26	55.0782346824158
RAPGEF3	-0.659560869565237	4.8672856043956	-16.3080598230609	8.65769221232648e-29	1.10667891757565e-26	55.059634428296
OR7E47P	-1.94106129951692	6.82853395604396	-16.3038928316058	8.80991012064028e-29	1.120049113716e-26	55.042291359837
TENC1	-2.00246459903383	7.6049067032967	-16.2902261894442	9.32832466721766e-29	1.17958169985462e-26	54.9853948646798
PHACTR1	-1.72510214492755	5.45822901098901	-16.2813820559926	9.68007832229301e-29	1.2166040025179e-26	54.9485623937417
C2orf40	-3.70050242995171	7.13356813186813	-16.2802868833697	9.724555802439e-29	1.2166040025179e-26	54.944000709858
LGI3	-1.53411303864737	6.41191406593407	-16.2454359169295	1.12527728776757e-28	1.40034506922187e-26	54.7987561804556
PPAT	2.10216406038645	5.9133756043956	16.2291731562193	1.20465463713231e-28	1.49123563501852e-26	54.730925905223
FAM162B	-2.59368463285027	7.94188978021978	-16.2251190553938	1.22530579445563e-28	1.50885823484798e-26	54.7140113478478
FAM184A	-1.25604078019325	5.02896417582418	-16.2219350329618	1.24177458731393e-28	1.52117386945956e-26	54.7007254493668
HPGDS	-2.62782300483094	6.74086813186813	-16.2201479990029	1.25111520087085e-28	1.52467510489546e-26	54.6932681586843
ARRB1	-2.26382941062804	6.89520956043956	-16.2123985075863	1.29244674898144e-28	1.56692513072389e-26	54.6609247609603
CAPN3	-1.74390024637683	5.26590934065934	-16.2067601919165	1.32338036870991e-28	1.59620032164395e-26	54.6373877181574
ADAMTSL4	-1.54483735265701	5.58417142857143	-16.1491729747271	1.68538513841938e-28	2.02246216610325e-26	54.3967555634767
ACVRL1	-1.73185016666669	6.60030692307692	-16.1401110185723	1.75081790673186e-28	2.09031660742809e-26	54.3588505129455
ROBO4	-1.67128149033818	6.75989994505495	-16.1047022959409	2.0319828826615e-28	2.41374936364639e-26	54.2106384053537
ZNF385B	-3.39926716908214	6.3199689010989	-16.0878763542744	2.18111866558094e-28	2.57788497560119e-26	54.1401524051244
CRY2	-1.36040695169085	7.02191153846154	-16.0755440953584	2.29738425850872e-28	2.70172388800626e-26	54.0884677790222
CLEC14A	-2.17766644444446	7.68510802197802	-16.070568571712	2.34604158094619e-28	2.74521880516688e-26	54.0676097442093
TMEM139	-2.09898092270533	5.23099912087912	-16.0430401638177	2.63463225759095e-28	3.06765102468015e-26	53.9521493220948
TAL1	-0.746622772946876	5.04633884615385	-16.0318967035438	2.76138776704365e-28	3.19940099905747e-26	53.9053832755127
PGM5-AS1	-1.5982578888889	5.44536230769231	-16.0255671838656	2.83610242564889e-28	3.26985926721872e-26	53.878812875443
CAV2	-2.66508100483096	10.1152124175824	-16.0161529720743	2.95101288679591e-28	3.3857474681678e-26	53.8392838175157
SHROOM4	-1.22862106038649	5.17750758241758	-16.0123659933725	2.99854920613269e-28	3.42358627806995e-26	53.8233795557499
HMGB3P1	2.23797226086954	5.93215868131868	15.9923949392077	3.26229726126717e-28	3.70672616352675e-26	53.7394760267368
HBB	-3.48337486714979	11.875662032967	-15.962039885932	3.70864046930694e-28	4.19361653067785e-26	53.6118480406872
PLK1	1.83919374879225	5.86702989010989	15.9451290305078	3.98347836346367e-28	4.48284263677826e-26	53.5406946741927
SOX17	-2.4849678188406	5.65285708791209	-15.940194049033	4.06748432744763e-28	4.55558244674135e-26	53.5199235084898
LPL	-3.53018844927539	8.6959928021978	-15.9270301890063	4.30039924730224e-28	4.79362039320136e-26	53.4645019078955
RBMS3	-1.63488477294687	4.61325428571429	-15.9196228399094	4.43732027211136e-28	4.92291381132354e-26	53.4333061537745
CHRDL1	-3.9893560483092	7.38636065934066	-15.9141261177934	4.54175494662594e-28	5.01512095514752e-26	53.4101523534943
NUP155	1.9492302222222	6.67186494505494	15.9048939076836	4.72276310748272e-28	5.19062562093428e-26	53.3712548154907
IQGAP3	0.81368099275361	4.2843656043956	15.8950342214666	4.92410572444847e-28	5.3867426343734e-26	53.32970142878
DSG2	2.50277556521735	8.4769582967033	15.8624558747314	5.65294272398598e-28	6.15542652167362e-26	53.1923117033843
AF007147	-1.14013393719808	5.13593967032967	-15.8469739937776	6.0364723988055e-28	6.5427571806408e-26	53.1269733976705
MTURN	-1.09515448792272	4.98878186813187	-15.8447722222765	6.09310521158657e-28	6.57384562277597e-26	53.1176787344686
CCDC34	1.26351769806761	4.81169214285714	15.8378682246317	6.27417938476983e-28	6.73829676391719e-26	53.0885298183285
AURKB	1.44581652898549	4.69200197802198	15.8310967315531	6.45704249178893e-28	6.90316542758526e-26	53.0599343738088
CAB39L	-1.79279888405799	5.70654868131868	-15.8196265826559	6.77912377348868e-28	7.21470548201148e-26	53.011483420538
PSAT1	3.29988823913041	6.31651137362637	15.8159090203086	6.88694679781764e-28	7.29644093174193e-26	52.9957764611804
CELF2	-1.78115172946862	6.67478714285714	-15.8117296108616	7.01022887846424e-28	7.39374812652371e-26	52.9781160395696
KCNK3	-2.54053299033818	5.95423208791209	-15.8096157570221	7.07342612526417e-28	7.42709743152738e-26	52.9691829278467
FABP4	-3.43664600241548	7.38522543956044	-15.8058019407707	7.1889016407714e-28	7.47092541571733e-26	52.9530643465928
SULF1	3.61353000966182	7.85093912087912	15.8053791692306	7.20181873669342e-28	7.47092541571733e-26	52.9512774441917
MT1M	-4.93505266183577	7.93134043956044	-15.8050967871404	7.21045947860473e-28	7.47092541571733e-26	52.9500839043966
IGSF10	-2.36070954347827	5.8450532967033	-15.8028938005593	7.27822912105812e-28	7.50806793540733e-26	52.9407722241307
CDO1	-1.48664102657005	5.16468835164835	-15.7960056939832	7.49429188892789e-28	7.69719411474166e-26	52.9116532400658
PPAP2C	2.67080036231881	6.29437824175824	15.7939274323193	7.56074169958642e-28	7.73168020757707e-26	52.9028663355341
LRRK2	-4.00546814492755	7.99450252747253	-15.7781079037523	8.08639033906812e-28	8.23341561796027e-26	52.8359630277063
STIL	2.0673906811594	5.7425132967033	15.7649234258035	8.55250477628185e-28	8.67047035940298e-26	52.780179147221
AGTPBP1	-1.04817741545895	6.00863318681319	-15.7538420885884	8.96513735128586e-28	9.04978671683449e-26	52.7332764015178
ADCY4	-1.40680280676331	7.23643802197802	-15.6778919892677	1.23877975851745e-27	1.2451324752278e-25	52.4113855422949
RPL39L	2.50775344444442	6.06056714285714	15.6680714809578	1.2917429803688e-27	1.29284233609678e-25	52.3697102050084
EMP2	-2.25478882367152	10.4942775274725	-15.6613561856282	1.32926657115618e-27	1.32476058277938e-25	52.3412053370244
PDIA6	1.28442881884055	10.474751043956	15.6507637414654	1.39069900858272e-27	1.38013673763146e-25	52.2962310909179
LRRC36	-2.45678069082127	6.26074263736264	-15.6422188169649	1.44233437656003e-27	1.42536573683579e-25	52.259939859345
FIGNL1	1.86956187198065	5.91836714285714	15.6352615750203	1.48579854696617e-27	1.46217497174244e-25	52.2303847602702
MAP3K3	-1.11940072946862	7.21247263736264	-15.6271908279254	1.53787457978089e-27	1.50711708818527e-25	52.1960915820581
HBA1 /// HBA2	-3.2866794082126	11.9433293956044	-15.624211214163	1.55756157471136e-27	1.52007669034072e-25	52.1834288763822
NCAPH	2.2714789516908	5.84135835164835	15.6210200450273	1.57892791586034e-27	1.53456134632377e-25	52.1698658419282
CDC45	2.63483666183573	5.85224901098901	15.6173240642674	1.60404336726323e-27	1.55255555547453e-25	52.1541556337634
SORBS1	-2.26200509661837	6.1998532967033	-15.5975690132326	1.74526943496377e-27	1.6823252914077e-25	52.0701546779458
COX7A1	-2.12165171980678	7.04464582417582	-15.5380667253281	2.25097744532261e-27	2.1609383475097e-25	51.8168408003992
ATAD2	2.09376548309176	5.66414972527473	15.5091233435615	2.54797764971246e-27	2.43611521631045e-25	51.6934584878733
KLF2	-1.70208916666669	7.62073494505495	-15.4999463243199	2.65015475992685e-27	2.52354817625424e-25	51.6543154854685
SECISBP2L	-1.90110618115944	8.3306856043956	-15.4939164171276	2.71952818160355e-27	2.57916543674659e-25	51.6285900742725
TBX5-AS1	-1.10606749516909	4.56616373626374	-15.4666655976691	3.05657643405656e-27	2.88717581241005e-25	51.512271723923
PYCR1	1.81908588888886	7.49771703296703	15.4493073744834	3.2928954823697e-27	3.09795606981341e-25	51.4381296914857
PLOD2	2.44934682850238	8.38698725274725	15.4441533036092	3.36654516053765e-27	3.15462717832054e-25	51.4161077244402
PIP5K1B	-1.4642398768116	5.11731912087912	-15.4316407412919	3.55232137445598e-27	3.31549994949225e-25	51.3626307435298
GGCT	1.542923468599	9.57435978021978	15.4291967451947	3.58979556956985e-27	3.33723287732343e-25	51.3521830992823
CYP4B1	-4.68281519565219	8.40433664835165	-15.4263644589454	3.63372170869694e-27	3.35657306696166e-25	51.3400746282795
SHCBP1	1.86682109178742	4.83449758241758	15.4260173771349	3.6391417180069e-27	3.35657306696166e-25	51.3385907281278
CFL2	-1.74300722705316	7.62356186813187	-15.4174162232427	3.77608853007976e-27	3.46928133701078e-25	51.301812763778
TMEM243	-1.6392232898551	8.54716296703297	-15.4088583714323	3.91749656016787e-27	3.58519529553106e-25	51.2652105636212
CHEK1	1.64785980917872	5.00011285714286	15.4007259729235	4.05681336556216e-27	3.69830427744272e-25	51.2304193603609
EXO1	2.09929916425119	5.14976263736264	15.3969044242623	4.12399304352362e-27	3.74503152060523e-25	51.214067477112
UBFD1	1.14686033333331	6.66439626373626	15.3936357849898	4.18234113117378e-27	3.78341013096951e-25	51.2000799357198
HSD17B6	-3.32513595893722	7.96084115384615	-15.3830541828083	4.37699465369676e-27	3.94432621666466e-25	51.15478854408
TIMELESS	1.0157257874396	5.63730258241758	15.3806448217418	4.42257608220631e-27	3.9701904371562e-25	51.1444739921534
KIF15	2.16154666666664	4.6059532967033	15.3581411124688	4.8720823234943e-27	4.3570865493759e-25	51.0480990674648
VSIG2	-1.83466316666668	6.82630851648352	-15.3248472063265	5.62292143998665e-27	5.00951182835174e-25	50.9053951352211
PDE2A	-1.81481171014494	5.73323131868132	-15.2975210386466	6.32553498548919e-27	5.61421067391342e-25	50.7881643211581
EPT1	2.17605192270528	6.01611384615385	15.2940621162039	6.42055882884419e-27	5.67712570129381e-25	50.773318554277
CENPK	1.8162571400966	4.89547956043956	15.2301077974361	8.461001206508e-27	7.45328645606997e-25	50.4985504836189
DENND3	-1.44642973188407	6.20103538461538	-15.1867461525148	1.02048724567278e-26	8.95591791724766e-25	50.3119587655693
SFTPC	-6.43972949275364	10.8904187912088	-15.164819157608	1.12202258123356e-26	9.81039818238411e-25	50.2175125381191
KDM5B	1.4877038985507	7.77598681318681	15.1446712267901	1.22426777709683e-26	1.06647326360435e-24	50.1306754074164
ACKR4	-1.90503950724639	5.00039032967033	-15.1437233144557	1.22930283867609e-26	1.06690785113143e-24	50.1265886562038
CKS1B	1.7489096038647	9.41968241758242	15.1396807979367	1.25101071649226e-26	1.08175632543743e-24	50.1091588020428
STARD8	-1.38069086956524	6.81982835164835	-15.1341103135891	1.28155736602726e-26	1.10411096150041e-24	50.0851375084844
PIAS1	-1.2721788309179	7.46634681318681	-15.1263381883063	1.325436009485e-26	1.13774653076961e-24	50.0516156157664
AX748273	-1.54209153623189	3.97438186813187	-15.1099588300183	1.42292480724085e-26	1.2169887805929e-24	49.9809448255244
SCARA5	-2.76771743961354	5.78056626373626	-15.0723909043113	1.67468686702024e-26	1.42712446059116e-24	49.8187247556353
ASF1B	1.76447831884056	6.82587142857143	15.049295172012	1.85126212715692e-26	1.5719019938892e-24	49.718907497033
ALG3	1.39753237681156	8.9555156043956	15.005615898246	2.23810490308768e-26	1.89353335685692e-24	49.5299457423415
PDLIM2	-0.884186891304361	6.10639038461538	-14.990772465251	2.38731704754229e-26	2.01253394115393e-24	49.46567633186
WISP2	-2.7515421304348	7.11760857142857	-14.957288509053	2.76174502583572e-26	2.319865821702e-24	49.3205945392142
MCM6	0.850776898550704	6.22279071428571	14.9454072778904	2.90837063526737e-26	2.43433727193909e-24	49.2690806168455
CPAMD8	-1.57782981159422	6.77446703296703	-14.913452397591	3.34280511482375e-26	2.78804171278917e-24	49.1304442117036
CLEC1A	-1.74601597584542	5.46230340659341	-14.9048495830012	3.4705455772859e-26	2.8843544868468e-24	49.0930988604277
ADRB2	-2.675205236715	7.10932934065934	-14.9019853298599	3.51415727197023e-26	2.91031616326548e-24	49.0806628903517
LINC00312	-1.38158733333335	5.38034752747253	-14.9010844349805	3.52798819611927e-26	2.91151867974474e-24	49.0767511851578
GIMAP8	-1.69529649516909	5.78372571428571	-14.8936427888672	3.64435153745927e-26	2.99703315248398e-24	49.0444354846529
ADIRF	-3.26253095169085	9.55730230769231	-14.8814715415246	3.84305743545159e-26	3.14943243490667e-24	48.9915662326605
PNPLA6	-1.54899153623191	8.17856395604396	-14.8669519295247	4.09442194274511e-26	3.34377791990851e-24	48.928471798041
DOK2	-1.64021298067635	7.26344846153846	-14.8595322311233	4.22919651240851e-26	3.44189280179405e-24	48.8962195307932
TRIM59	2.26971858454104	4.85433538461538	14.8580662463916	4.2563490392376e-26	3.45204584147822e-24	48.889846305231
KAT2B	-1.62721561352659	7.18983967032967	-14.8492348597598	4.42367458943645e-26	3.57542358568884e-24	48.85144699405
KLF9	-1.493655942029	5.95265846153846	-14.8438220683253	4.52948583883069e-26	3.6484077715513e-24	48.8279070576926
CSRNP1	-2.63801714492756	8.3444754945055	-14.8402877349415	4.59994743166926e-26	3.69251752876659e-24	48.8125344455066
MS4A2	-1.67763633333335	4.85177038461539	-14.8377643746265	4.65092802878845e-26	3.72074242303076e-24	48.8015581081816
LYVE1	-2.67879091787441	6.47794313186813	-14.8290094737037	4.8322579641044e-26	3.85270194290629e-24	48.7634690553566
CTHRC1	3.6273437101449	9.56809164835165	14.8047877970547	5.37188809751412e-26	4.26847324505176e-24	48.658040106682
PHACTR2	-1.63061705314012	7.98124648351648	-14.8032276449946	5.40865743549383e-26	4.283219625684e-24	48.6512467550917
OSCAR	-1.93148690338166	6.04787153846154	-14.7881456401358	5.77743329580357e-26	4.55990708447315e-24	48.5855596090948
SRSF5	-1.0248573961353	10.2036404395604	-14.7713608221243	6.21768910724199e-26	4.89097149840573e-24	48.5124225942978
FANCI	2.35903874396133	5.9226689010989	14.7637233902059	6.42904512328454e-26	5.04037137665508e-24	48.4791320784668
CYP27A1	-1.96213003864737	8.25781582417582	-14.7454576765052	6.96432872411772e-26	5.44189407279896e-24	48.3994846978439
UBL3	-1.31017043961355	8.22809126373626	-14.7149947648357	7.95875866958066e-26	6.19834450028269e-24	48.2665586750094
PARP1	1.18816524637677	8.52021967032967	14.710092324633	8.13164786341221e-26	6.3120910147675e-24	48.2451558522483
CD52	-3.05542334541065	9.94389917582418	-14.7056169212114	8.29277591482814e-26	6.41598978673545e-24	48.2256147406357
EFCC1	-0.845336920289869	4.43089016483516	-14.7040714519456	8.34916074145066e-26	6.43843477504654e-24	48.2188661220203
EZH2	2.55803527536229	5.74225010989011	14.6831316324502	9.15227814822847e-26	7.03469222373640e-24	48.1273985450726
C1orf106	2.17231797101446	7.91268813186813	14.6797291906004	9.28993001717457e-26	7.11723628677348e-24	48.1125311078729
LMO2	-0.972870869565236	6.06312412087912	-14.6778965683452	9.36493347416222e-26	7.1514037439057e-24	48.1045226140133
LOC101929340	-1.37532161352658	4.3268367032967	-14.6549855720531	1.03556944137686e-25	7.88239264115978e-24	48.0043669922507
SUSD2	-2.82896388888891	7.81354318681319	-14.6386717463321	1.11248699374119e-25	8.44054648154605e-24	47.9330110413803
DPYSL2	-1.95526635265703	10.9064258241758	-14.6225786593908	1.19399806203516e-25	9.02985029551992e-24	47.862588085449
AK4 /// LOC100507855	2.25055492028983	5.81556681318681	14.6213524625237	1.20044981377273e-25	9.04954474997907e-24	47.8572209548495
SHE	-1.89718273429954	6.57936032967033	-14.6201519895629	1.20680020493512e-25	9.06719330200502e-24	47.8519662377589
POLR2H	1.37090208695649	9.09726747252747	14.6194552951678	1.21050114661122e-25	9.06719330200502e-24	47.8489165807637
S100A10	-1.74618950241549	10.0393179120879	-14.6043711497113	1.29349203099039e-25	9.65807383139492e-24	47.782873570282
CDH3	3.16454754106277	7.2861945054945	14.5851393581968	1.40766281477838e-25	1.04772877859454e-23	47.6986298268314
DEPDC1	2.10852984299515	4.51495747252747	14.5838364858416	1.41575461747169e-25	1.05042740072348e-23	47.6929210063788
ESPL1	1.62612992995166	6.17093796703297	14.5630368657773	1.55146263914682e-25	1.14749689536897e-23	47.6017543442867
ERO1L	2.26835815942026	8.38398725274725	14.5613379480126	1.56310950987441e-25	1.15248701166916e-23	47.5943054555004
KIF18B	1.727069763285	6.20220516483517	14.5541547460675	1.61333422625185e-25	1.18580065629511e-23	47.5628068127324
NCAPD2	2.01850300966181	6.50608373626374	14.550593880223	1.63883062922173e-25	1.20078804982228e-23	47.5471898907999
GREM1	4.66556650241543	6.34309412087912	14.5478940824262	1.65843158454564e-25	1.21137611392899e-23	47.5353483136677
SIGLEC17P	-1.47648857487924	5.33222758241758	-14.5384861067816	1.72859714316321e-25	1.25871841508355e-23	47.4940769434234
LEPREL4	1.99755588888886	6.41689263736264	14.5246967009765	1.83687526854755e-25	1.33343538013081e-23	47.4335650568696
